PID,P_EB_R,P_2,P_3,P_EB_E_R,P_5,P_6,P_7,P_8,P_9,P_EB_M_R,P_11,P_12,P_13,P_14,P_15,P_EB_C,P_17,P_18,P_19,P_EB_N_R,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_EB_L,P_31,P_32,P_EB_N_L,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_EB_E_L,P_48,P_49,P_EB_M_L,P_51,P_52,P_53,P_54,P_E_R,P_56,P_57,P_58,P_59,P_E_M_R,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_NT_E_R,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_N_V,P_79,P_80,P_81,P_82,P_83,P_84,P_E_L,P_NT_E_L,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_E_M_L,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_M_H,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_N_H,P_116,P_117,P_118,P_119,P_M_V
SP0345313,0.2869798728296974,0.4342036659584334,0.7774706371933494,0.12113831457679683,0.2690660709702538,0.3420762863290095,0.49467338458898674,0.6568553527401437,0.49212035864445985,0.5487384559736362,0.755387801217705,0.4230992470779638,0.5511380655279731,0.5847855146033124,0.6502715604339107,0.1492767048315041,0.5053860133547676,0.24160425346131748,0.15405812640667774,0.11853411541954417,0.2551655804659408,0.3995701968313078,0.4484591554876712,0.5988112630714895,0.6551988233823768,0.42001166298138715,0.4456517342706359,0.558940529915508,0.6289035351085911,0.3602941176470588,0.372492730821635,0.23353594233727307,0.13778797787213468,0.16215917993256126,0.2679419359990796,0.46645367412140576,0.6472165826395817,0.6182918646522618,0.4639733256731181,0.427032819434643,0.5728413971325684,0.6388473621693058,0.6912678066680961,0.5263778475957007,0.4372469797605921,0.2953433477530962,0.1371439098217303,0.5893987455979451,0.7892270628575612,0.5761506940746614,0.6351109903942493,0.4905506098728435,0.6588748928288896,0.7020691124496723,0.16624582033156196,0.255824911490354,0.3993381933581934,0.5636157226404747,0.372492730821635,0.4469787026957518,0.6344122755202356,0.3064811933059981,0.4301560489825031,0.46835949951131217,0.5353678503250379,0.09909476101829313,0.23319001371157252,0.39748386449801876,0.3005086558993448,0.4448345209912713,0.5298541678037705,0.2663047752495054,0.31710279895627264,0.4102370182391207,0.48055849134834777,0.15454391712871726,0.3148429810373892,0.34687707512815597,0.5162654952873115,0.5382935937002824,0.33299979249445716,0.3309359880523718,0.4566301105011574,0.5253822865004619,0.16429401386434564,0.3488161531837765,0.5454034685197722,0.4611262382897902,0.3705923996818422,0.28436881459559316,0.4453024485677411,0.5058756072710168,0.4570530334407376,0.6577771213890573,0.4792473287777907,0.4992786558258299,0.3635001374373216,0.5333749813988236,0.5818260186873214,0.20090147625259736,0.26890374740268685,0.08144827077098017,0.1116537205636485,0.11050154941440654,0.1804953881029029,0.3605095578346314,0.18343975422807043,0.3015013104272831,0.1516753928126223,0.16547202235558756,0.34825677652828385,0.212765311396603,0.21700585915989257,0.20024132508118594,0.1848729246622449,0.161919638584353,0.22927848740546952,0.16996198902055107,0.2234919434201652,0.07034185164906645
SP0231131,0.3466381875838845,0.5636837233112646,0.8961102850507032,0.13670413740901927,0.31450084308832815,0.4581517539456436,0.6155926614552416,0.8027639532131224,0.6088941126013202,0.6599426551331455,0.8758794316476973,0.5245721738844582,0.6697808746162112,0.7210279607419168,0.8050247356314765,0.21873439952596913,0.5582906427920269,0.2767362017060228,0.16075400974814014,0.16375800482765537,0.3091094573249415,0.4795533328132725,0.48923541009504457,0.6812434255136093,0.7305589267030499,0.45467261909076856,0.4983477697390938,0.6389823243213646,0.7416029369602055,0.3425184547887083,0.4777463922112015,0.3048783545910867,0.16132534261287115,0.16681687750067772,0.28109640021842974,0.4963622144610848,0.7482581296997116,0.6795063001515973,0.5057402727579218,0.4612618245650566,0.6459909880937165,0.7485520436561267,0.7941319907419301,0.6034351381403215,0.44515522800053103,0.30283022976729085,0.12841820520925118,0.6155318552959527,0.8948710221914591,0.6670904382532395,0.6754932312363185,0.5318464544004142,0.7286847201424983,0.813135214003139,0.19365728433070614,0.3491829663982162,0.5018026183441724,0.6918248427647956,0.47273074748957516,0.5451636419639151,0.7399083439475057,0.3905726711135773,0.5332486819069648,0.5889316102842762,0.6763749298585277,0.1589701590169941,0.30826082626649864,0.49847229827330747,0.35342839412952287,0.5218984224764956,0.6117734765454033,0.3028868090715518,0.3855199192632489,0.49628210455106536,0.5963130313821202,0.15820574927936856,0.3448357857314378,0.3604608967392653,0.5946393054202115,0.5803131937685058,0.3532986403157216,0.3493494553863409,0.5130370964117876,0.6169247658318876,0.19040757264171573,0.36253087401102274,0.6338065989740937,0.5168430997080495,0.3972026190247681,0.308763594001188,0.503789464316708,0.6031349587615644,0.4872325565857655,0.7666278131054183,0.554308804771126,0.5476438511515626,0.4049003722696326,0.6031039071677903,0.690217992424169,0.27943844154010317,0.2672678697695574,0.09940710971837231,0.09940710971837237,0.15259740259740262,0.25649350649350655,0.38356751380656917,0.24251861244592504,0.3675930865962044,0.202305175874641,0.2056129476377112,0.3550980485378624,0.2322661297952786,0.19040861386970342,0.19736777937895367,0.1935483870967742,0.20025979705034028,0.29551563086510296,0.2002597970503403,0.295515630865103,0.10389610389610393
SP0253528,0.36506436101734774,0.5111199695104836,0.833957449256718,0.12800011188435925,0.3198647897079891,0.4358415009888784,0.5559520585891774,0.7329933060547388,0.6140281656453683,0.6331807060332834,0.8158682985659975,0.5264011304800809,0.6630582190675633,0.6884833478989679,0.7631462201163746,0.14646464646464646,0.47410713372382723,0.2619989504271008,0.1306769926461229,0.125987360105426,0.22934184623401624,0.38408617525307326,0.49627114309687714,0.6228932839710987,0.661357830992139,0.4538946244036395,0.48721407977655135,0.5877816945652831,0.6837103472466289,0.32960804857811354,0.40322195560825974,0.23409873702827122,0.13450641700827762,0.14418635045090572,0.249908662917413,0.5058669915577145,0.6648275228167675,0.6356939208169059,0.49070071386432407,0.4678509897555614,0.5946631359598703,0.6917771646147753,0.7174940788067384,0.5279968966360358,0.40632323702187645,0.2975560306125464,0.12143461747553774,0.6076881633051724,0.7987906075063694,0.6362147974422351,0.6443795435563987,0.5231655207481325,0.6722718885115425,0.7555950274476869,0.19461130222379777,0.3138689224422215,0.43264642228271555,0.6122688452259272,0.49982988499542497,0.5442420313111658,0.6995588801992854,0.41769514266484725,0.5413339003509181,0.5794890599968695,0.660402358909266,0.12168812033911598,0.2383459091456718,0.41922639491274377,0.3883852663787481,0.4977338452856066,0.5702268770012635,0.33348634382260967,0.3986940195082582,0.4785243554055201,0.5717892293034929,0.1205574709240592,0.29841599435295496,0.3879195826749152,0.5353989733942293,0.5406447314569264,0.36158106865230655,0.36708905568781713,0.47892089794438664,0.5760663900048171,0.1825321805086738,0.38197967128819127,0.5564606698763448,0.49464944009972867,0.3858621092075139,0.33109198495076975,0.466607016701666,0.5624167229012567,0.4920327228334278,0.6817243555206065,0.5404767525294775,0.5243197103838342,0.4123688673474051,0.5612678589855031,0.6483879351554103,0.19221575843985256,0.20246412980666884,0.09602927476785011,0.09965375532317564,0.09153728468558822,0.1882398081493544,0.2987548178955145,0.17414176056300648,0.2869068678958497,0.15885663885754847,0.1622863224754425,0.2956152090513876,0.17415090555117857,0.14946327484079147,0.15905392881942432,0.1825321805086738,0.16226563142569306,0.24489881778207118,0.1491794874098506,0.23759453208385978,0.09729992262073696
SP0052669,0.3653043374045797,0.5519364910134339,0.9053133854672535,0.17436907629457557,0.3428032239729514,0.4921271485192576,0.612071727289161,0.7957213909262791,0.6945721022747707,0.7169154681660027,0.9314623715090231,0.5966616950039869,0.7386534696571463,0.7976884169808456,0.8619826156090052,0.1872881694919893,0.5418455171615543,0.26149594764276873,0.121738406921656,0.1473806484892975,0.25656906055689793,0.43209536014282435,0.4814252893201824,0.6213303947147066,0.6950889025235365,0.42910447761194026,0.4834597774743315,0.6156791739493618,0.6958408202632365,0.3546601961537702,0.4419536206123353,0.26453378982537107,0.12554282661668761,0.1223405292904767,0.253597218514654,0.4738623809473678,0.6692283536460074,0.6430157760416915,0.4647636376883325,0.4403165320968471,0.6113835747327895,0.6937542420639143,0.7939114814427609,0.6080031403936482,0.4466540938828749,0.33797038697539206,0.16668640184871442,0.6454636037084092,0.8802884844705479,0.7016191149977908,0.6934907997916576,0.5686903996986876,0.7573499056610836,0.8294334654980823,0.19254109509134426,0.3548956604528012,0.4752914544486048,0.6657152081065082,0.520218195331542,0.5544582305984275,0.7571271170198962,0.4229166847708415,0.5660159883674737,0.624727338047104,0.6909351674270797,0.16351699559277047,0.2830899313771329,0.47410358565737054,0.3954708610791478,0.5082284365226514,0.6235792254387607,0.3257069204329017,0.41688197177952374,0.5224177170682555,0.5994992484328675,0.12096925476931016,0.31084656569880387,0.36942446879703217,0.5492895301926879,0.5640264816877895,0.34552909904833923,0.3533320062248633,0.507603421120547,0.5898886855833406,0.1915624033730938,0.371855712754209,0.5855360581168839,0.5239051071626696,0.384038571591653,0.3266011264427438,0.506178541986131,0.587678341688805,0.4796485164531839,0.7138027586956042,0.5546441358184012,0.5272297018900006,0.4053964526975739,0.5950976424990031,0.6694592724734212,0.23714911118441603,0.23694518477898002,0.11142110239794904,0.0914584110494912,0.13828945090608338,0.2207253001838654,0.3515692066189986,0.20446807975937342,0.3240850713578798,0.17943811924358094,0.18686334465634466,0.341303989294931,0.21175353040932807,0.1745751907771468,0.18572916002384385,0.19181661774980657,0.20302986460393005,0.27550814682886154,0.18999339558920134,0.2671670632652746,0.08247536385166898
SP0276506,0.35866875593785535,0.527738426150805,0.8648879118854641,0.1475983904922373,0.3159663205313621,0.43738039885197055,0.5788512513564252,0.77701437008604,0.6023523961882151,0.6270863572832713,0.862698292627736,0.5147642498944068,0.6608619932318142,0.6764715114646153,0.7927743190557883,0.17196895162722514,0.5211977209300878,0.31656130705170304,0.2016838804725828,0.16287672115228177,0.29113635320644377,0.45952457539788544,0.4973758291143689,0.6742438330499463,0.720145441881405,0.4664579568596719,0.5011913767561226,0.5984257118044426,0.7416186782931079,0.3521986855868947,0.46550080085137197,0.29874832848829275,0.1655350785444395,0.1985221414880974,0.3103969896677094,0.49521186425912134,0.7250840643430954,0.670007172056761,0.5006442228983198,0.46522594882569324,0.5964865403373191,0.7394140315386826,0.7758704363231546,0.5818126676184058,0.43593434269027925,0.31838287737313065,0.14378304877128933,0.5886958241210877,0.8635199631503659,0.6231657371027693,0.6525217142775808,0.5064140701496888,0.6637416747993024,0.7789360500963909,0.19746331649722784,0.3399465465765943,0.4705252837983486,0.6725057555364782,0.4558531181404063,0.49066963859071344,0.7162827029158105,0.367166660518894,0.5182583274957636,0.5288752109498863,0.646508343960344,0.14886668842442843,0.2730839891443772,0.47511187927054965,0.3296117346535092,0.47391730910109536,0.5789867077632603,0.2760866607140548,0.36352504564886806,0.4238924561001285,0.5620628618255317,0.1445654479531713,0.3396339807955072,0.3489834222407924,0.5619049737050906,0.5589216199620812,0.33962021904204587,0.3412114289132435,0.45141713760279434,0.5956914969904398,0.20207373738214682,0.3211797369488182,0.5794646397052984,0.47196140216611443,0.3558252241104292,0.27357007948680856,0.41724880522311847,0.5559293444807805,0.44547133970908465,0.7206524711166397,0.49076059119650267,0.5128076081698495,0.3626711900130597,0.5200707632270666,0.6372862872450361,0.275469648598002,0.2604307560788476,0.10479427397082028,0.09774649406305085,0.10245014499336418,0.24671848957548456,0.4095137420718816,0.22596013223001554,0.3662566613745891,0.22543199645559137,0.22804517708291294,0.35592367159875804,0.21969174497444674,0.20756927602664496,0.20745407039686184,0.1971892359779218,0.16176762116164106,0.2890848204050301,0.15756637221385947,0.28554420600975583,0.14427447317498168
SP0061238,0.3572178024079261,0.5337664798189957,0.8808951678765229,0.13176184409744898,0.29771246455313677,0.43728427611465986,0.5920834780595203,0.7822444401532731,0.559168056630012,0.5583959904126831,0.8302796944765851,0.45898098670945087,0.6375661677969938,0.6308460731364524,0.7206873415864723,0.17748454493179297,0.5306188286501647,0.2866445946455598,0.14106596422139425,0.11201175313696723,0.2688518848764647,0.4471656372191001,0.4148402737403519,0.577650050150359,0.6455204699115774,0.38059522305219573,0.4330612706557669,0.5124489510230836,0.6320349469085863,0.3553613684283356,0.4518225545459305,0.27445592674319325,0.12262980278314545,0.14862689943440016,0.28674934639343214,0.42280003840865843,0.6441334697187552,0.5911248886497401,0.4362610109990348,0.39447139260539266,0.5171905141601131,0.6376832979693645,0.7835671394308813,0.5961539821957005,0.44452331561841596,0.30430197833250255,0.13494867132094404,0.5691894012894785,0.8281546349762321,0.5706112573104946,0.6449293745824367,0.47640795748957276,0.6290922156035057,0.723029431814367,0.18762564153872138,0.3410014430478315,0.48509134326571435,0.6756327084497407,0.42740893757794474,0.44435465216691045,0.6985262029289241,0.328131841241481,0.5072959773415302,0.5000422389226125,0.5931145056903897,0.1564531766074195,0.2979221017482474,0.4886405198428773,0.31635442026353777,0.44249496252784465,0.57423248930475,0.25617323916733603,0.36573962598495174,0.4086227836567664,0.5223842062999356,0.1609937510072418,0.3470552528785473,0.33250470714067837,0.5322282372772873,0.5427036338074427,0.32532400626043156,0.3323330303637884,0.430383063334368,0.5518631326442587,0.19074064604310023,0.31386244936278845,0.56094790396464,0.44608803387914187,0.3605829450427109,0.260607817959935,0.3993184338863043,0.5153146721373517,0.4343160121019141,0.6933002929192501,0.45300362473212263,0.5123975758943318,0.34211119694089565,0.49501610730313267,0.5918990418725237,0.2589882912803495,0.2711305912605382,0.11344851353317208,0.10970004863513365,0.09816277206870094,0.21941367284447202,0.41891778473051655,0.20788690863716294,0.35939626750410486,0.22162616126918563,0.21940009727026727,0.3774309346473214,0.21272951149896588,0.21684119592849832,0.21465833467632242,0.21864213805732993,0.17191724251257023,0.27206189498203276,0.15298773797211493,0.25849045285212374,0.12154651440046249
SP0265963,0.3444470743254878,0.4643315485850472,0.808047614161967,0.11822303912778345,0.29165790304734124,0.4037010739327933,0.5305472009255843,0.7163635159474618,0.6186121700454055,0.5837584257733966,0.8285348354356121,0.5044255679341787,0.6621048875499822,0.6786192089667822,0.7887073083349684,0.11999999999999994,0.4640829093522482,0.26326106983278874,0.11348425126290866,0.0923941934355694,0.1966486086518361,0.3730876450507366,0.47476386899377576,0.5741422453921874,0.6186275380054634,0.4199706859283025,0.44764865526387626,0.5531524763117865,0.6843975776705596,0.3441118230355462,0.3809808274565853,0.21108925904626924,0.10684889789141211,0.1040705303373774,0.25548853377305303,0.48178909421233174,0.623056432391146,0.5826663116902342,0.45823070285511086,0.4222668807277653,0.5609078908785841,0.6920693927066344,0.7234117722170478,0.5446159721257637,0.4251478275667218,0.3037343528389415,0.11891422195099258,0.6476016733782158,0.8516487903178525,0.6207705336125919,0.6879108361986724,0.5311244238271469,0.7132838843415954,0.8251840306975853,0.18587232385598257,0.30450580784508546,0.43280078647759324,0.6239999999999999,0.5029109036788614,0.4877990645360703,0.7105384413087081,0.3925440160736726,0.5438855500340648,0.565424634171775,0.6796120813389631,0.12032018431188937,0.248,0.4407862529340306,0.3997310514731746,0.4696892799483172,0.5745501956855165,0.32465998313248257,0.40160566618402077,0.4747203690040136,0.6029475807768582,0.12830022117224518,0.3204805563702548,0.3950609756926587,0.5195838996228682,0.5274173081425045,0.35706457554777277,0.357563995783038,0.4742918208254693,0.6061084806408084,0.19379504837746306,0.4119525622105655,0.5810886504642546,0.48668257351405675,0.41337163019199064,0.3341962164823401,0.48912925566490795,0.6175773515638879,0.5318565380242015,0.7331220412470664,0.524626416202433,0.569050792596977,0.41952770055844607,0.5997007728261534,0.7153967997565249,0.22711361073746747,0.22929142394448726,0.1277277999869428,0.13103466374396155,0.07935166652698242,0.21113344036388265,0.42481586690662015,0.1677170813917942,0.357739519144891,0.2081848859856234,0.24433249626040254,0.35683434240896383,0.1731519898031542,0.21671129876263515,0.2513563232368504,0.2321657742925236,0.17468362467283433,0.28837792822266356,0.18356747912029986,0.2962230199736794,0.1318219230271722
SP0239980,0.3798605341067635,0.527373771439784,0.899110218857557,0.11933292350628036,0.29895378410987433,0.4447711902969796,0.6113487855914315,0.8025495910826737,0.5522841791863842,0.5165571051215669,0.8526250582273868,0.4522249111666414,0.6380224638873085,0.6376169252044055,0.7023206583908292,0.14912552202888285,0.5313504729890698,0.3071895427330696,0.1625851308185443,0.12126017462082497,0.2767513615329635,0.4542233241562625,0.42084436847661666,0.5827816223855311,0.660599071154276,0.3922397917346326,0.43968741498234787,0.5498787484117474,0.6347997156681355,0.3847771358719541,0.44613747528098857,0.2717119567204921,0.12753337422080024,0.17300728809700658,0.3205723966628516,0.42898817356383745,0.6478051053912453,0.6078716264840651,0.4394469711551655,0.4081045079204541,0.558492239009805,0.6431128266602698,0.8027901270736947,0.6116739676301594,0.45574630763793333,0.301807328936423,0.1338028098435384,0.5796431683303757,0.8566053682263153,0.554070343127251,0.6568659599915168,0.4850406984833,0.669887226659811,0.7341151759604466,0.1921156972619352,0.3474482381204258,0.5077330137862345,0.6990103162404927,0.43344325302045134,0.42372483465807637,0.7334679465765196,0.3355878553707397,0.518836132271159,0.5227473973991436,0.5907481306024326,0.15867003367003366,0.3156341181692911,0.5069694467125438,0.3099818191297692,0.42496166833055105,0.5911414701372618,0.25055497145342887,0.3662073290866081,0.42845435383926617,0.5097398121628811,0.1701175119158002,0.35915004673296347,0.31872026127877146,0.5213803022632081,0.5407745330707799,0.31504999239350895,0.32264102235715003,0.4495422418535218,0.5349819603152782,0.19144235861383868,0.3203989987934183,0.581545280155443,0.44198158953243816,0.3721943555523757,0.2639747952470197,0.4383986810578248,0.5181141868578591,0.44635487548272956,0.7238717954674939,0.4381254507543379,0.5267220347434569,0.3513937663296061,0.5365567406197592,0.6022857211995822,0.2783419148768099,0.3010500128085812,0.1124109715864374,0.11341167461053343,0.13082752596787403,0.21626176575498948,0.4941212522873888,0.2116117758241229,0.38512633334504415,0.23628198563553462,0.24735482618603688,0.40877219359871136,0.22575433303371537,0.2595081804935343,0.26364478496699867,0.22229484723500442,0.18862362572020377,0.26364635266872394,0.18586659199809288,0.2582671574692427,0.08545052348638885
SP0097409,0.34696548333959654,0.5683423593582867,0.8930742724518902,0.14377128355274377,0.3246677467063093,0.46548557481712693,0.6068126243767745,0.803163842949215,0.6530793220605917,0.6949823156627837,0.8809673497934729,0.5700948128709413,0.7024439792020376,0.7450318000269653,0.8199835405655146,0.22234749321767144,0.548861951578004,0.2810879291777974,0.1595417772353302,0.16310350044397343,0.2944652783988725,0.47273930931524333,0.5058360544340873,0.6670414361803765,0.703475426305803,0.47043733077751587,0.5115676559480477,0.6234687945553429,0.7152503971415903,0.32683273971728716,0.4859869337744408,0.3045119232759471,0.1577222541123653,0.15496482252334284,0.2670830226712381,0.496734851794566,0.7154749517691492,0.637736503978741,0.5063759265163068,0.4631438616989144,0.6131701339900005,0.7053049792637451,0.7996980132923165,0.6030726417485295,0.4431959561257223,0.3232710252649571,0.14650525099224135,0.6249438809506541,0.8713452556445654,0.654302256466098,0.6826034345992588,0.551021444485512,0.7135065572359638,0.7901289721056078,0.20250733047358915,0.3583356616152065,0.49451742906968693,0.6956333873958152,0.5093711570074108,0.5612801137876914,0.7373746416988014,0.4267807323823196,0.5603404787461093,0.6018770605748996,0.6782805673269078,0.1599438136786413,0.29227635780729305,0.4938412572518583,0.3755715530158921,0.5114589891281417,0.5916438012560128,0.3231153219268841,0.4019445641097366,0.48758182700012254,0.5762498063451515,0.1418696030517901,0.3387662873969028,0.3731570206858503,0.5715369762017558,0.5515453401819996,0.3632927282884548,0.3622423601346062,0.4926060753531865,0.585878709275125,0.20195656001313872,0.35724641442847715,0.5907665656828442,0.48309922938298183,0.3860355551592068,0.31299226844230454,0.46916961819114317,0.5595137528744731,0.47849214083759556,0.7249427908738394,0.5180263252772566,0.5382223326624876,0.4048953598141805,0.5678586280124008,0.6461326248032753,0.24652359276719576,0.2283641198042374,0.10127110049196392,0.08927261024925474,0.11947387970824418,0.21272637575037867,0.35050996367165715,0.2091916577673752,0.3271294891078298,0.18845482972401617,0.18566368423526708,0.3212944862996889,0.19216992000980895,0.17134453495448004,0.18025428501495327,0.18518518518518517,0.17518313348885062,0.2566018512721678,0.1639473558861979,0.24906648774856663,0.09328358208955223
SP0343386,0.3316864574421953,0.5566882000987026,0.9015437656059752,0.12057437933466676,0.3015335557500973,0.44452911023670416,0.607759598164513,0.8035868569704089,0.6590403471439091,0.6686901277959958,0.8764184031944384,0.5619030461477967,0.703990462232057,0.7460838188169998,0.8001546304517227,0.22525597269624575,0.5722448561272986,0.26292909228915645,0.14218901329273181,0.1570218424189346,0.3024255236176514,0.48369293960568777,0.540259183883643,0.6532858233056797,0.7232947095270619,0.4866938204489268,0.5328851806929559,0.6506057632188661,0.7203116032665356,0.34846519992687663,0.4785816382132349,0.3066296140412694,0.1710807098733163,0.154296877333821,0.27493229419786486,0.5529179294009042,0.7215088053835345,0.6805802546403054,0.5434142482999249,0.5016745595934846,0.6634766588801101,0.7361471030106771,0.8138874294751806,0.6265015119263335,0.47249947900392775,0.32261657241778235,0.13573819206333979,0.6866438148909616,0.8928814330538271,0.7078729728909888,0.7308595710319553,0.5918788509083833,0.7740898816715345,0.838480572165175,0.19356230106130265,0.34512917125291803,0.5073590803657201,0.70730295788005,0.5401175182095674,0.5636583249838839,0.7566694969114296,0.4454975329199546,0.5834184830627587,0.6300155162835595,0.6865034376104658,0.1541850696313363,0.3144534062400465,0.515369586126985,0.4228562888186732,0.5155183051650353,0.622939044428329,0.3553841335072574,0.43635033194802153,0.5289018379194165,0.5957766866738959,0.16330442521421393,0.3621742629657928,0.4154709506093507,0.5631486458852815,0.5792414296321692,0.38628100342271493,0.38965904522615025,0.5279174287500686,0.6000388002143365,0.20182429704979768,0.4247917606974498,0.6123996818312556,0.5308865824438084,0.43785136997186336,0.3590267302241632,0.5308921695394597,0.602663132378176,0.5518047945495482,0.7573654847009713,0.5864167210567723,0.5952472114527713,0.4591077782389876,0.641630955260854,0.7074519760367526,0.20999066822687873,0.21961186149721937,0.10983553109758294,0.10789091134523701,0.11245225900435221,0.18481148311932297,0.34298763628017526,0.17809678037702714,0.31577700667185277,0.17064846416382257,0.17248179369318936,0.32657560724719265,0.1904523605770192,0.17400524037122417,0.1880598188926261,0.20182429704979768,0.18452136745206707,0.24425030298479763,0.18253621495385647,0.2499678704111054,0.0727214862718299
SP0187133,0.32781124190258776,0.49333672629278286,0.8092990562486246,0.14169017174287632,0.29752876495003056,0.4120083003553675,0.5484968715001898,0.7193956867162375,0.5821561047745776,0.6299527368951209,0.8254952071376512,0.5026977769377644,0.6491172178007424,0.6565648563493393,0.747516129417838,0.16619745346711762,0.4854349393664616,0.2683323217310568,0.15763780373741185,0.1368308746608595,0.2623010442441533,0.413764162985193,0.4657565056672764,0.6331357427131858,0.6817582470193555,0.4419847707647834,0.4810470351223464,0.5629133018332138,0.6736318505309998,0.32027100703681327,0.41926040278654975,0.263259886644432,0.14145483750307222,0.16438241150603558,0.2669696759950236,0.46925132519895724,0.6799421716259489,0.642792946317501,0.4819509874638017,0.44772465290125635,0.5661099643517531,0.6767344806485359,0.7189671584120149,0.5443909337716221,0.409843798020063,0.2977089611346679,0.14911982833719603,0.5842571811386549,0.8246721294527272,0.6433442326063465,0.6475660152692768,0.507332018668476,0.6585305600340203,0.7499709653169867,0.17872340425531913,0.309618336577961,0.43832060725578803,0.6130260974515883,0.4404675421679519,0.501641754656545,0.6838051797829999,0.3623559545689476,0.5090251694989667,0.5157732763168473,0.6090427099193559,0.1352403477045594,0.25961285470601164,0.434409732317322,0.3344771176904016,0.4783604250773424,0.5684098435502538,0.2926949441690615,0.37478621074273727,0.4270413432779498,0.5345598269258102,0.13789799403918415,0.3075516284158189,0.3484482148684994,0.5443227968381946,0.5506656037006247,0.3465413436197257,0.3497661862858765,0.44675294430446,0.558441180380575,0.1749813742749127,0.3302763543852385,0.5601315776753601,0.48087111146445777,0.3684803184563064,0.2906773592374806,0.42218432672498846,0.5295440051254021,0.4353473115961016,0.6758434255420124,0.5053193217656309,0.5014976108591352,0.3589203085505002,0.5097355414420667,0.6029197393643789,0.2405310195070007,0.24334710127774262,0.10300207508884188,0.10367707751079243,0.09830642735562435,0.2099939590845229,0.3404548026191979,0.19806688703148526,0.3297270253621455,0.1863655318458611,0.17808599867695865,0.3316734518764446,0.20097111027741904,0.18459259603573241,0.17075184260569623,0.20430409992844625,0.15418655096602618,0.2491293846639282,0.15182744004620333,0.24617408182109193,0.11168823607611493
SP0306944,0.3237254611930264,0.468798689461588,0.8597345472152419,0.11908646253871537,0.29159200119411904,0.3973001521963065,0.5564414098094889,0.7548432298109256,0.5747787931457186,0.609905942749593,0.8459708851549128,0.4922962852806205,0.6493282568820161,0.6741668749036117,0.7714628403947976,0.14508003820070892,0.5412169837646933,0.26898866374269675,0.15142690866736194,0.12893227798499582,0.2701429894237827,0.44920481092054076,0.47942774067507005,0.6247809867105001,0.700489130580996,0.4506509949457858,0.49505338510975266,0.6023417117223402,0.72039002941485,0.40171148193456746,0.4083576226736852,0.25214197890305673,0.14744788638384715,0.1885196185560704,0.3248543296556545,0.5044187641044466,0.6845480861511702,0.6783515714828421,0.5049608547900095,0.48539134363104386,0.6259205853794828,0.7451585753237595,0.7795212495915976,0.5934773562695358,0.47111904051980136,0.3284615234877163,0.13930981784242152,0.642653445765179,0.8596422221956787,0.6506516756045939,0.7041409078152834,0.5510194126426525,0.728354556703038,0.826671081179089,0.19032911049509682,0.30869903786320324,0.4627998429862846,0.6652393060421503,0.4560092061343602,0.5040350453217637,0.7268851711814217,0.37575047907373665,0.5307528223305724,0.557476570206865,0.6577843162490947,0.12388906909476415,0.27272995584864024,0.4756471212680035,0.34816855340716024,0.47534094883615435,0.5949472415325856,0.3048751834014156,0.3887042611664654,0.4679294558094381,0.5831317782755413,0.1596983179256994,0.3582252140231236,0.36877061910211406,0.5387953780001353,0.5741992118610544,0.3594567205238998,0.37051913458788904,0.4919772395698912,0.6113315847103795,0.20333405418186792,0.3678890256668374,0.5740606202698189,0.49827610179937404,0.40173985502296317,0.3188067234011201,0.47993276256434086,0.59555158669532815,0.5037672323451898,0.720652140257302,0.5323352015154003,0.5650796407498412,0.41514410554586356,0.5924297205405602,0.6941486086109074,0.21705128265649476,0.2745817237305556,0.10280637910207942,0.1174702926295196,0.12337576745110918,0.24257923587915423,0.38434351208641415,0.17959275021268642,0.3214283020977078,0.1701158824577951,0.191534781222382,0.3716402776905933,0.20694930065984443,0.21858689134573198,0.23390383252247288,0.2164179104477612,0.1818745069699711,0.2856462023012759,0.17737890870218423,0.28280504566918385,0.11945392491467577
