te_id,P_EB_R,P_2,P_3,P_EB_E_R,P_5,P_6,P_7,P_8,P_9,P_EB_M_R,P_11,P_12,P_13,P_14,P_15,P_EB_C,P_17,P_18,P_19,P_EB_N_R,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_EB_L,P_31,P_32,P_EB_N_L,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_EB_E_L,P_48,P_49,P_EB_M_L,P_51,P_52,P_53,P_54,P_E_R,P_56,P_57,P_58,P_59,P_E_M_R,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_NT_E_R,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_N_V,P_79,P_80,P_81,P_82,P_83,P_84,P_E_L,P_NT_E_L,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_E_M_L,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_M_H,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_N_H,P_116,P_117,P_118,P_119,P_M_V
2E_074,0.3439597296106018,0.5481667356246704,0.8817853776099128,0.1609282209971389,0.333615376034425,0.4519720629329223,0.585782583787844,0.7658002757940152,0.61848949521198,0.6233354513506871,0.8588987044719714,0.5248392128708469,0.6749830996168348,0.703645452222771,0.7809854186916269,0.20586241196216962,0.5455789970809695,0.26232969871010575,0.16606546583940138,0.1613102241159379,0.2884739815702009,0.4475126643490394,0.493660465640025,0.6349020628580112,0.6935475332447051,0.4509204969037182,0.49799681462295664,0.6057914382789831,0.7025809228001081,0.34174408227744935,0.44576292729598305,0.2828161139180062,0.15509671325252658,0.16922939663008515,0.26434610423334204,0.4914830062994761,0.6958517293110842,0.6308568511107812,0.4936341395380714,0.45388371874396394,0.6031051115402413,0.7006984937305509,0.7605144147644893,0.5760180363561113,0.43859438680870494,0.32459455139331483,0.15516358710159972,0.604880025131126,0.8525809415772788,0.6107875892068838,0.6641864151050823,0.518255583167797,0.6873831662113596,0.767353707142482,0.18847820529315834,0.32201322002972105,0.4482174293967569,0.6321635909122744,0.4586500161748806,0.48870923586852144,0.698344868078769,0.3682175991314852,0.5141432916977001,0.5474975847374869,0.6288787772981254,0.139257620404424,0.25985856877710156,0.4440622018483932,0.3439454997855779,0.4688368542188699,0.5645488662776189,0.28811701542807744,0.3693806593657681,0.45198591461589194,0.5463619545268134,0.13599390433929745,0.3139203375692349,0.3615856163504028,0.5464279819492566,0.5401583151088334,0.34640329285878363,0.34766528977188293,0.47549443746255515,0.573937135753975,0.18446200241544186,0.33982024457590443,0.5669109851747199,0.4616685409821709,0.36601682079307685,0.28888988247836206,0.44670433298939655,0.54228022095092,0.45099118187764997,0.6978628083900218,0.4815057862733448,0.5091218457129758,0.3675832729345981,0.5375886010610241,0.6214911166965791,0.24953922033461404,0.24205327347722572,0.10769254715634399,0.10068679505487721,0.11393036166561388,0.21235285912064664,0.39868562087618115,0.20281004299259817,0.345936496374784,0.20742004818033102,0.21389180350370085,0.3456000199844238,0.19637581675062493,0.19571471461366588,0.20772960018835832,0.2,0.17927998588512975,0.26459617499914745,0.17008713798184608,0.2584559091838735,0.09846153846153849
2E_073,0.3565380256729405,0.5420809846200519,0.8731169713405909,0.16762372743052728,0.3365426762100174,0.46906864476132276,0.5949739598724916,0.7697362584717603,0.6696938841412285,0.655991568398935,0.8684755322679528,0.5817437666234164,0.7183692759634938,0.7493780448210339,0.8235892505206066,0.18660321411230127,0.5191320011152597,0.27262785524021865,0.16279319864686914,0.16104735086884314,0.2746946992144463,0.4287798950359326,0.511288572404843,0.6272000968640049,0.67733820947963,0.4725715137439564,0.5117329556999523,0.6170846055659799,0.7096500964679129,0.33261173976001884,0.439368195310386,0.27347396114421363,0.14000958425400645,0.1522525688484962,0.253796244552933,0.49033735094743214,0.6670100152836022,0.6125124095545833,0.49117318715141706,0.4552704550130641,0.5981473308621387,0.6921985746366003,0.7571922824733124,0.5740359397327826,0.42197985694993023,0.31484801546963714,0.14660481201160763,0.6029849996404216,0.8329635634945796,0.6197267812705031,0.6589250848469846,0.5210259515588664,0.6889434335368289,0.7688169429211469,0.18877527313282172,0.33709677419354844,0.4582728962456867,0.6394057559809379,0.502141508689229,0.504579406350874,0.7008578875642216,0.4158045477054407,0.5517564611424658,0.5835535759523525,0.6602979916024923,0.152088463838451,0.2698119248182062,0.45163745910568875,0.378783577543957,0.46693758754968573,0.5640967694429062,0.32209565048067035,0.4026183771721078,0.4783704758006904,0.567432259837961,0.1261409926822628,0.3030841667667877,0.37362985497148155,0.5313466905074241,0.5237019125735551,0.3589615013585197,0.358913147080333,0.4820140927194339,0.5763209896261733,0.1825890479839414,0.3541125838442524,0.5553716738735782,0.46121400460224954,0.375953027944232,0.30734797020483784,0.45916405787264764,0.551806930077519,0.4584143126454579,0.6866929463515867,0.49378113015703967,0.5123208330420237,0.3801635151230634,0.5480072753768613,0.6311838798831897,0.23753722005147648,0.20036048589954977,0.10590019289120943,0.09728066931111276,0.1085122118666227,0.20292242808688712,0.3631204710683678,0.17941879687523885,0.33306521891846913,0.20171066915060457,0.21404780877513627,0.3006858718655814,0.16560538244662817,0.16238672937338416,0.18388981596198695,0.19518654427466609,0.16775106964260392,0.24869833004896924,0.16800928358538278,0.2527138659448646,0.09441221462001971
2E_041,0.36904173309995375,0.537849182857184,0.8873309573154409,0.13159145471287204,0.32040026952767325,0.4492458443796282,0.5974710569243656,0.790864357063777,0.6153832893034464,0.6294683557922504,0.8619961070577644,0.5279380696692312,0.6682683219150254,0.7008317120160792,0.7937842559049274,0.1705271286885798,0.525564184381771,0.29120098057075106,0.15909014589238685,0.12561095190953891,0.27046867787921935,0.4434799502446014,0.48259152479904266,0.637981289290549,0.6888758573889303,0.44479466601368794,0.48061149071585574,0.5966296517420718,0.7134589021933667,0.35600055838884404,0.4485343603740106,0.2704686778792193,0.1264369726291238,0.15622536974885734,0.2845158709549819,0.4790321890203963,0.6838703307116539,0.636095201190728,0.4759654300439105,0.4434022686031324,0.5922101364400009,0.7095119767772844,0.7850593474870124,0.5877347119911245,0.44140042036321797,0.31160282461217126,0.12864709425892473,0.6048865372171247,0.8498456056322955,0.624036323644744,0.6573123712928459,0.5212293050896065,0.6875900962402783,0.7835062747423942,0.20124145691914888,0.3437336928427859,0.4842230823701272,0.6806513905549562,0.4849161023947401,0.5188167336436365,0.7311265180459419,0.39965528230033276,0.5366823983017356,0.5736219890086908,0.6707140433752573,0.1506560676598511,0.28324114683449975,0.48006533344132335,0.3570029915382742,0.48341501055467306,0.5876200030806438,0.3008024488445094,0.3801007323998448,0.4656020139507172,0.5785345821622764,0.15280326174205974,0.34175319702071033,0.3804367187682083,0.5668493994858704,0.5702880402021203,0.3617709127714045,0.3647143917191381,0.49553364561193963,0.6136058473019989,0.1971293529240562,0.35380287619395456,0.5823507723911898,0.4835288413385393,0.3759352663638975,0.3008994221587313,0.4608770089438284,0.5750538314181539,0.47691777525481793,0.7215363972933274,0.5144565016524095,0.5287988531519465,0.39514043334943955,0.5625888569410772,0.6621239736935122,0.24558279334919522,0.24702374744554065,0.09834718251409585,0.09559063635398314,0.11511233919932352,0.23316914008585518,0.3829602622434574,0.20865644563259847,0.33620726314464994,0.19802007699209465,0.20827383479723216,0.34060189350355835,0.20937728057627403,0.19315052623642304,0.20542077241735515,0.18497109826589597,0.1744754659208738,0.28007446693197563,0.16823582855236355,0.2762305428942002,0.11809815950920244
2E_033,0.348100218185227,0.5415733016816113,0.8641892808463462,0.1537133683638023,0.32222443827255537,0.4490724830687618,0.5792345675728525,0.7534453808769743,0.6168930888758947,0.631528963106153,0.8566191756596403,0.5271224523708702,0.6722270835448426,0.7111353983585512,0.7860788899064947,0.19360608551851485,0.5171769264885903,0.256558518973856,0.13847483433106147,0.13886049185150492,0.25870521583385947,0.41795952100409167,0.46699960256754536,0.6186584462484817,0.6702363227195475,0.4268485942820732,0.46900445924459616,0.5967128701117917,0.6864136881810337,0.32405612142554463,0.43842214137651037,0.27323068145645124,0.14434121823904675,0.1408973655664552,0.24183972377348809,0.47364361403336314,0.6840070622746828,0.6202237642070274,0.4756544950779935,0.43361319127390785,0.605867026416699,0.6943814130030552,0.7508600988820016,0.5719171721947199,0.43004477550953013,0.31754914861648686,0.15709079440608303,0.6128722406996355,0.8614873783757413,0.639442297627266,0.6651860724205269,0.5264617003670801,0.7201317936160219,0.7927441360881589,0.18383084655673873,0.32259901956609466,0.4486476651433643,0.6267357946000498,0.4643872904759082,0.5032529011314872,0.7035330168214582,0.3776255177132325,0.5185746184519751,0.5635498356241225,0.6419050581111296,0.14189109195815316,0.2649862640417833,0.4433836878283117,0.35321386077530165,0.48197733914851626,0.5762870485762557,0.29753805199107525,0.37781728539883624,0.4763918339485251,0.5643691304514171,0.13047990489076466,0.30536873059623304,0.3568842797143755,0.5473496534504662,0.5406241156741192,0.34133359314713746,0.3412226780618761,0.49008911829669033,0.5802091190846321,0.17869285965214993,0.34955110290844654,0.5789796866116744,0.47969781234498443,0.37177415165226857,0.29725491855042596,0.4782171232078411,0.5645841792548849,0.4563466592042854,0.7044698944064796,0.5033046488267073,0.5085460019622994,0.37255392320391206,0.5667429803776991,0.6423772823646294,0.25080976570306174,0.24052023411029097,0.10319352142411135,0.10216406292878771,0.13336972164826755,0.22335505960809662,0.3866522107345006,0.20875543520391643,0.3483033728875352,0.1918930694106202,0.2062274448950957,0.3386034160591298,0.20133925537290856,0.19651627901232163,0.20618399301768803,0.19637487711337484,0.1868860204590117,0.2703120578370596,0.19420496783186367,0.2731522744926535,0.09021540610690826
2E_034,0.3415589503140314,0.5096199391622657,0.8237447128894003,0.15085108348492904,0.3105674201336054,0.4251288045931124,0.5435700723344308,0.7123873378400405,0.5910584255324604,0.5956244317979261,0.810575093927815,0.4980240757973448,0.6467452251008109,0.6454655019372125,0.7220341441982637,0.17096926872914697,0.4955680099959061,0.277634075491873,0.17390281488696493,0.14529824512631867,0.26183598162648564,0.40786369017143326,0.48658942890559215,0.628173664100289,0.6674212352631798,0.45027570773535647,0.4836080728386574,0.5612748200195317,0.660250144861917,0.32708062434493446,0.4248686351830268,0.26835678926892476,0.13908487745379267,0.16793653393303543,0.2599204042455971,0.480305503144455,0.6747863500990272,0.6150916306302682,0.48293476292862775,0.44020283572205254,0.555533272010766,0.6556818650666559,0.7155685741781255,0.5372298942571615,0.40273528158079824,0.3030891687842924,0.1493057369999129,0.5621697660023294,0.80358351074747,0.5760110363664417,0.624824204417872,0.4695181242765912,0.6188267529329265,0.7008909839178493,0.1803514720898385,0.3133810888110159,0.420592853899294,0.5915227387615546,0.4404205363909322,0.4652745510255497,0.6597452903725421,0.3497105445897688,0.4968771070608857,0.4963201605303127,0.5760792499075164,0.13928095325961215,0.24024226110363395,0.4111716038827717,0.33604001324599714,0.4547834802010911,0.5391332260648093,0.28221067270539185,0.36017149461060116,0.40671341603532357,0.5020091073678082,0.12392507072896468,0.2878249190723423,0.36217668626729427,0.5397235838488224,0.5273283119881216,0.34966588110870667,0.34426551562863683,0.43817061568798304,0.538748557396255,0.1709302917957038,0.32652372605468544,0.543974651598075,0.4471772841003073,0.3527400931205424,0.2743001460780317,0.39929186921379417,0.49764248435160563,0.41467267731101465,0.6549033987048073,0.4528364423601409,0.47555291056207943,0.3261128411964544,0.47422195417847457,0.5604470070746971,0.24383358764974536,0.22054521355885812,0.10984217922423857,0.1059661954369541,0.07600894029106722,0.17664823756538536,0.3742485878940876,0.19264370572929912,0.34669921223368333,0.20843028530688346,0.19761009005306784,0.32466966419784515,0.18382219866414853,0.1854134149466053,0.18480180610488875,0.2067037074378014,0.1479548879704017,0.22836243729576847,0.1495048098438441,0.23526579561294705,0.10065238129959521
2E_048,0.3200565890445627,0.508380339035707,0.8569730378892614,0.1471326440694473,0.31404381763101236,0.42294727720460573,0.5726602437562572,0.7686338000242909,0.6113199135075732,0.6531633600818686,0.8521609429816007,0.5368695056625697,0.666537951071128,0.7008294372989665,0.7959550697623814,0.18865705182991183,0.539236559048398,0.263746341105472,0.1499405155697161,0.14251621115609012,0.282950492252678,0.463208306231804,0.4912777700868325,0.6420855435723537,0.6959768166838014,0.4607687175315703,0.4981430257734057,0.6056841043587259,0.7167600998510784,0.35144038201659733,0.4360496310802143,0.2635442712236956,0.14046853274609905,0.15936792670351443,0.29016033804937424,0.4955207473050833,0.6942075800009014,0.6475996248799658,0.5005196107064265,0.4639128503929747,0.6103308509345453,0.7203438089637508,0.7688513313349251,0.5774899947702522,0.4463715546599683,0.3179248294599251,0.14254645481902123,0.6343630242837884,0.8644693136462752,0.6596198279923392,0.6872290461854527,0.5523738630170892,0.7227914789825125,0.8115490710253458,0.19531151250935383,0.32267021189377276,0.4646491249542946,0.6651337150603857,0.4642534424984786,0.5164369161474541,0.7054099602086905,0.3902573577249444,0.5217426178723402,0.5544086963890665,0.6512998472425449,0.13266155755631567,0.2694015675916479,0.4700152987242587,0.3558525950334101,0.4925149151575585,0.5780142948631264,0.31469946263259013,0.38121752910280926,0.46662301518620986,0.5760944632210557,0.15044200019109982,0.346276369125584,0.37893081761006286,0.5619725095771704,0.563903674062931,0.3698377329964773,0.3685171524592759,0.4952830188679245,0.6069392526641295,0.2007312010902458,0.3677493643696758,0.5859662857556442,0.4925149151575586,0.39550731883325024,0.3179787553012061,0.476910081860067,0.5830294761713684,0.49198269699765385,0.7222000009576628,0.5269415031606629,0.5469406300895757,0.41012381670507103,0.580670048076594,0.6711502654511625,0.2303560342540627,0.24251386280484163,0.09317868154388845,0.1004510940326107,0.11635220125786161,0.22804335533058218,0.35693352640716963,0.19381640735519098,0.32163243875986886,0.17324258922358007,0.18728060099990898,0.3286523633749608,0.19818146815418147,0.19198887502189885,0.19841583874288649,0.18857840983833107,0.16424566344721778,0.2663166400115653,0.17063577705154956,0.2680709307951233,0.11174940704002825
2E_059,0.36487301585479875,0.5302505088649802,0.8537581995394804,0.1383281473107598,0.3189902089761322,0.451017328104826,0.5758918142156046,0.756466358938307,0.6237805342696152,0.6279859617012528,0.8368287575922597,0.5350989341162392,0.6765884242341491,0.703983424947296,0.774925579833671,0.1669599053579683,0.4951409328905779,0.2767535997688463,0.1450007668115699,0.13504834628299858,0.24715990930977738,0.41055903441187824,0.48986308154591995,0.6291513692243713,0.6690690103501864,0.45317410063721714,0.48460171861893875,0.5975249313186143,0.6858465559066184,0.3289444554045551,0.430599709811026,0.25609789761935137,0.1276250814070878,0.13452825079620717,0.25415434986124297,0.48329179891374396,0.6717148023122156,0.6210858822931332,0.4817161015435947,0.443038593643717,0.591134720452556,0.6794935624895557,0.742157802916596,0.5522946201098622,0.4091596042675665,0.294895386637,0.12346729851071123,0.5889672883209275,0.8210992868011966,0.6165555552553046,0.6419310654726931,0.499528307352849,0.672308444015536,0.745181794528221,0.19246694248895851,0.33329801882029475,0.45469257882713177,0.6375864912005635,0.4882743279652441,0.5156999352812854,0.7007156446905016,0.40333880557787016,0.5384141418073451,0.5728134273832513,0.6474961295022748,0.14357535569686614,0.2623616193830428,0.4454159879559819,0.37529692425872035,0.488694449530971,0.5733731624676327,0.3215294776996884,0.3942693406111265,0.4781205572842548,0.5639403898647122,0.12550026931869243,0.3057137387320874,0.3779336904976706,0.5499253374052652,0.5419813076959201,0.362165709483873,0.3577978799541437,0.4870080429696488,0.5761158416377409,0.1831458121537478,0.3689588390439085,0.577780379128,0.48927337434011703,0.3874567851877003,0.31547753179347043,0.4733425927530749,0.559883699313984,0.4686601247590489,0.6992700180151774,0.5157156836650364,0.5187317278429158,0.38316645088143353,0.556173536835641,0.6325189390142101,0.23487264428039195,0.21331921912047183,0.10237376884349754,0.10321442844967238,0.10907456695807426,0.1981821909452162,0.35138157105714957,0.1909908734192888,0.33494882924443586,0.19191959783302365,0.19906511996917844,0.3095600437092892,0.18454643048745256,0.16450251242830605,0.1719268223798637,0.19569926356831097,0.16947624519496599,0.2476719068533477,0.1730565403848137,0.25162379255169987,0.08910788561865404
2E_081,0.3832733819253893,0.5147755453984508,0.8771888948162491,0.1363570305168544,0.31541116720037626,0.4577157145529704,0.5805241472382905,0.768765304919488,0.6315008295112458,0.5807501695476315,0.8451831654881587,0.5163614199810909,0.6862774521212937,0.6919540033932242,0.7763232162207375,0.13151236769903404,0.49531757619654476,0.282615603636904,0.13037197754695054,0.10489379507528677,0.2217549540456973,0.39578342325829013,0.4729349308088268,0.5861388288730632,0.618311072183347,0.42134283071909473,0.4555156140357813,0.560227791807093,0.6615980543645608,0.3646896998790318,0.410236807162427,0.23667044370445542,0.10143111623128473,0.1328390904673064,0.27355939835123083,0.4790490003126076,0.6413417141003486,0.5778638800022485,0.4616077430987065,0.42797242594278123,0.5681844431530096,0.668055459719714,0.7639975759811949,0.5777637801074096,0.42547284699829757,0.31559057690249454,0.1365578178330662,0.6161672645116212,0.8506025996097499,0.5708305415040864,0.6711136509399251,0.5047648191648664,0.6877384184857894,0.7651074012374895,0.1887744274542849,0.3389029089957935,0.45772811344516956,0.648385185407589,0.499785499774134,0.4782182187570473,0.710154876001841,0.38936031794058706,0.550280703685395,0.5647631977294605,0.6534219266372489,0.15256358990369437,0.2689842903112344,0.45981667946689936,0.39096576621293533,0.4659609265797918,0.5713291865095566,0.3149787147797147,0.4055244435166515,0.47246122237684307,0.5717138363710087,0.1244068442376705,0.3111216043189221,0.3922438770569623,0.541125106349182,0.5188648937567082,0.3633056097751512,0.3590827744170766,0.48128541777601,0.5823811944660274,0.19116362248280097,0.37733957782637534,0.5740924259176174,0.4489274812852254,0.3894075495831345,0.30703896222594795,0.4643031178963608,0.5605971097075357,0.4830606430525445,0.7145695269041232,0.46232634915066706,0.5346001379712452,0.37601493694418214,0.557819441019501,0.6397822504624205,0.24966629425095008,0.22680401088589017,0.12585270873317397,0.12272143895965616,0.08922772525768688,0.19014147356753802,0.4417221672429055,0.18469211195902854,0.3723594584142397,0.22355236185867716,0.2490915176065429,0.3526327594395587,0.165967112620311,0.21817087201440327,0.23655507257040603,0.22797472174203004,0.1757006972194905,0.2657540105724439,0.18307743341000418,0.2650468826093311,0.10144518992058046
2E_050,0.34806312098596826,0.4737015508685328,0.8192981741851129,0.14154229942714033,0.29364213619821744,0.4076987615023964,0.5405468376250111,0.7001364662487113,0.5685622465966108,0.5867569101716881,0.7999869233441304,0.47942362832929614,0.6301416378087824,0.6470689232996096,0.7343572822450904,0.12728828521746463,0.48163323632926275,0.2859419589298271,0.17207062320224326,0.12819229171676558,0.24684593181664954,0.3847035650693968,0.47684136137914584,0.6229961372988517,0.651399347407196,0.44761640695815125,0.4744328428975105,0.5740831516540983,0.6824370839734523,0.35586787668427544,0.39784709856250616,0.24916962125726905,0.12869724477847497,0.16896603325593432,0.27284066868284895,0.4795843821240427,0.660413035057626,0.6133642914655928,0.4786516827537112,0.44798175633585297,0.5744664570236697,0.6831292778755121,0.7207715099845078,0.5497470009597543,0.4169913027219965,0.3011648005043888,0.1539212273821567,0.5898547911064126,0.8133338523194109,0.5817716637248895,0.6500628899038414,0.4977373422895916,0.6554124900483327,0.7440998710055905,0.1730025205724394,0.3039627060064091,0.42779508169311775,0.5895379030607701,0.42744164463689893,0.46395510554468344,0.6584450362264385,0.341076488279908,0.48925106635460214,0.5078824733915235,0.5985270003333726,0.13589399104228442,0.25479841351416394,0.41654438038340463,0.3352719941845096,0.4546938819500177,0.5425738800503154,0.28551799182000387,0.3637619144829185,0.42981599954794686,0.5345929982765611,0.13540639361464166,0.29252032289623625,0.36241377458370094,0.5330607122567019,0.5242919740762336,0.3517727923218554,0.34882646952096374,0.4591688478406651,0.5682420584280411,0.16174668115896298,0.34580955031484145,0.552868837476501,0.4481462033927348,0.37523408526007807,0.29195754403483687,0.4337840458503051,0.539374652082354,0.43806678759104883,0.6605935918337026,0.45756944877963823,0.4961418077061834,0.35082968083538063,0.5081589380964173,0.6018309763050537,0.22456024454007079,0.23607054558569338,0.10662179071816358,0.10953272626544323,0.09726468280535724,0.2060571460943296,0.37772370483955536,0.1819354378706829,0.3281143261850822,0.19105034592060666,0.1975375629125117,0.33959230632370274,0.17962546315637246,0.1929892030456899,0.20838442269118826,0.20877066226415433,0.1679254470808136,0.2590492969325389,0.15771491621316144,0.25335618782310443,0.109083838611461
2E_057,0.3656341988683043,0.5178531815583965,0.8652187335691423,0.14017805934371785,0.32302718951104553,0.44352099655088806,0.5793465878961446,0.7678170057640736,0.6085354772586945,0.6340109427704338,0.8490830432433439,0.5215975152997876,0.6708116773552865,0.6827861989225043,0.7853284635571329,0.1527851241513003,0.5064621020665178,0.2883135975940878,0.16609155109946744,0.14088932922937025,0.2606070348497489,0.4258664209947395,0.4764695376699673,0.637394150694629,0.681238988744789,0.44901286171552335,0.4826981153188789,0.5801644201269058,0.7056782956905849,0.3561965052694045,0.43038202590021535,0.26458389259039067,0.14576330992586786,0.17248279774427697,0.29037332746855293,0.48112297016192845,0.6840560966681124,0.644662567311857,0.48730092786752927,0.4550222621995358,0.5860784615012257,0.710964907796735,0.7601678174505685,0.5682926635572194,0.43108468839062775,0.3121956363544878,0.13630376652244053,0.5908448511100913,0.8320856687295011,0.6221124161681466,0.6560750778972052,0.5080597777254273,0.6711982183439938,0.7710215471298678,0.19688443178280643,0.3296666966123962,0.46047788360699027,0.6525401770995171,0.4689796237553873,0.5131111613067062,0.7093679861714745,0.3848466313354922,0.5307891656652698,0.5460814339811393,0.6526977199420394,0.13817088792059457,0.26397189946627897,0.4564710493810681,0.3418987711764329,0.47521391025743576,0.5693888739496767,0.29401614537089865,0.3750739429115916,0.4394035046414807,0.5616098760528411,0.13684529052782213,0.3246929745650301,0.3513769548109427,0.5409596515922936,0.5432932476699286,0.34488477666221085,0.3455263866001433,0.4568082369967221,0.5829003557272373,0.1927265887989458,0.3371298836128598,0.5637286737957196,0.4750686344520466,0.3714590284987688,0.2921676089614021,0.43773071371542865,0.5585990015138247,0.4548735533570908,0.6959597600936342,0.5034309060913276,0.5202246013861446,0.37434052392035483,0.5373528320800894,0.641005131216148,0.24145674792569222,0.24062360849688919,0.10580685612916553,0.10104054090439006,0.10552199879548874,0.23153785189391757,0.3607897453418163,0.19683967465522448,0.3333281998755579,0.1853499740026547,0.19401902074468824,0.336376530197934,0.19865201836659485,0.191500283221764,0.1942009274610212,0.2024011866950453,0.16128402300700742,0.27289230468962483,0.1631471370367442,0.2718299173871173,0.12612070081090163
2E_062,0.3299967444053627,0.4934356782819774,0.8348456597654246,0.16079027256831238,0.3204580094471588,0.42641863822071413,0.5537442571361376,0.734016598326897,0.6075595464846084,0.6321816425551932,0.8331003801138661,0.524296190341937,0.6625258514192156,0.6774930384387151,0.760921688355895,0.16399883840034765,0.509947234996682,0.26822356163200145,0.17259965703260438,0.15534595782347743,0.2750349913986367,0.43107979288655834,0.4889762266186714,0.6282585488385389,0.6846441416981895,0.45345079195728144,0.4967051811263193,0.5824987433086922,0.6851106684819803,0.34781803570401826,0.41373856715971624,0.262795681010189,0.14958281258592002,0.18824344089848208,0.29107013274681565,0.4892745517764891,0.672952644357427,0.6451109662252484,0.4870583566724987,0.4653029190997505,0.5844526136570213,0.6879164825045349,0.732006187825874,0.5537758847777583,0.42366256672190655,0.32457444456156753,0.1665186202746761,0.5966017905451028,0.8200507685195625,0.6343743097306859,0.6501915222045602,0.5211544373691335,0.670951583745199,0.7562629079902359,0.18350035235610365,0.3088567209609778,0.42627927224573686,0.6115673339481861,0.44677198090490106,0.4847965965049551,0.6723499054396204,0.3644955683217365,0.5034232983875635,0.5176876290739211,0.603532331072623,0.13131750827770472,0.2428057553956835,0.4282392678009691,0.33552757483657325,0.4562099622832133,0.5487345191338129,0.28575435320546805,0.364614394369666,0.4244746610995921,0.524314006687596,0.12964407808053538,0.30779131264024345,0.35380084132920375,0.5253124153524211,0.5348162475751712,0.34032529768762965,0.34773000047952896,0.44935609488790185,0.5533069474236728,0.185671295189491,0.32292636079509424,0.5301477119680312,0.4580819399585395,0.3471626985710609,0.28302444366710316,0.41458584025056217,0.5154943807953927,0.43015040223334905,0.6538437720296959,0.4805872280108043,0.4865012833299168,0.35538034642206495,0.5049903313779132,0.5922797049461621,0.2244649627167408,0.2257935582358216,0.09977842343666715,0.09453446348312845,0.09563409563409564,0.19959230332324887,0.3381358877541811,0.18626900544288122,0.31121254993007264,0.1757834408869178,0.17627394838615554,0.3176146951675834,0.18795058503824727,0.1785936071383956,0.17687366992355097,0.18884892086330934,0.153217918898173,0.24345589616538457,0.14985580293743453,0.2399426842294857,0.10396566228063758
2E_065,0.3421392974354862,0.4997125692920791,0.8586553862965686,0.11643163029184264,0.29786669375848485,0.41535477107210583,0.5667645542680265,0.7540931207926771,0.5714961752243137,0.5650848556143215,0.8115671594386563,0.48142835528824435,0.6353695115440465,0.6390194950146123,0.7242913788099858,0.1576868766065323,0.5173894119513649,0.2527198458161859,0.114529279162642,0.1017188835148899,0.24237803386500706,0.41832193209416013,0.4246238784245088,0.5582475259402137,0.6080983219801178,0.3935065188186827,0.428015124551028,0.5133459997981248,0.6213707162060972,0.3599446789111545,0.40604214874982064,0.23592483687607171,0.11541730902708738,0.12237994481314124,0.26636906238137387,0.43080873616293613,0.6157325793019405,0.5545642037538276,0.4388183826071812,0.3932518471582722,0.5178853464097418,0.6261952869743973,0.7599584824613888,0.5779072878515584,0.4502601630228274,0.31044714731657075,0.12619419654400474,0.6031222795072995,0.8325453672942112,0.571025376082318,0.6677880265691043,0.5069728737606156,0.6638589440080351,0.7499684268957071,0.18706384922209462,0.3108329381545139,0.4601646729353569,0.6503180723540217,0.45974517275535254,0.4788622053005872,0.697174142786159,0.37490210674643987,0.5197118116338104,0.5312020687489654,0.6216052381145899,0.1280362248285719,0.273772383574378,0.46492228813011416,0.34128340116288375,0.44879228789815545,0.5528584288466675,0.2919199744075874,0.3698457990094548,0.42670456311462723,0.531390906373187,0.15170661800642932,0.3396449063350431,0.34578594114808436,0.5100985420897989,0.5110992298835413,0.33562786219495727,0.3340300694201758,0.4350192267238025,0.5442208931300293,0.1919235257894443,0.34985868055752606,0.5600286374366898,0.43898387073766443,0.3844612828157944,0.29042304483750764,0.43096146512376066,0.5355937077276246,0.47934428468247375,0.7075852006704262,0.47173241162003,0.5417217678827018,0.38697355289824875,0.5436122501112003,0.634134334288302,0.23167675200638843,0.2462973227194141,0.10673274165463632,0.11064445926601696,0.08929855750044255,0.19844076835798652,0.41134820327158483,0.17744589197447214,0.33882295202952095,0.20174789283028877,0.20950637085327775,0.35080297596396093,0.18307677259414024,0.2146638465741421,0.22964590402540566,0.2101197647117902,0.1577435173815451,0.24834297486461626,0.156907301513554,0.25065033869874637,0.10923210310802348
