PID,A_ES_R,A_E_R,A_CHK_I_R,A_N_R,A_CHK_O_R,A_M_R,A_ES_L,A_E_L,A_CHK_I_L,A_N_L,A_CHK_O_L,A_M_L
SP0169805,0.05461538461538461,0.006806526806526806,0.05123543123543124,0.024545454545454516,0.07377622377622375,0.010372960372960373,0.04153846153846153,0.0062703962703962715,0.042377622377622375,0.01426573426573428,0.05969696969696969,0.009906759906759904
SP0229168,0.052568887477169854,0.0072182958786627515,0.05671404748669897,0.02209163821170492,0.07094417533550383,0.011450806003335192,0.05311681092670531,0.007123004843960928,0.056968156912570476,0.02412451361867704,0.07494639879298025,0.012927817041213376
SP0047791,0.04532912889239259,0.010287741426882144,0.0471718565234529,0.017806464327946414,0.06895940086716595,0.013175009854158462,0.04251083957430036,0.010021679148600707,0.047625147812376825,0.01635790303508079,0.06880173433188805,0.012426093811588493
SP0102711,0.05726058539357773,0.005799684827817819,0.04213490402748716,0.017037381487509363,0.07214084579813479,0.013821075202149367,0.06003771732671988,0.006122607145625048,0.04608747319744762,0.018496990363998045,0.08114392001860034,0.014970678653543106
SP0297584,0.04638588033284904,0.00820565315017831,0.04754160612864879,0.017294611015717873,0.07077169462422403,0.016246202615242372,0.04671608770307753,0.008213908334434023,0.045824527803460566,0.01876403381323473,0.07153117157574956,0.016634196275260867
SP0128165,0.04690915715326695,0.006618897255282967,0.03154602866164682,0.011901870293903343,0.060511294632013615,0.019158367743502547,0.052890454214233676,0.006968059266456156,0.03994109788681079,0.018308234151080884,0.07399198445470001,0.022558902113189217
SP0149461,0.04184100418410042,0.006473159840141097,0.04296677111282061,0.01637052742180611,0.0763926675047376,0.008593354222564123,0.04512449105953431,0.006660787661594459,0.05009662832804849,0.022590389702985155,0.09159052104246015,0.009644070022702964
SP0384332,0.04957555178268249,0.008786078098471992,0.04293293718166381,0.013285229202037353,0.061417657045840436,0.011587436332767403,0.050976230899830235,0.009189303904923597,0.048938879456706275,0.019397283531409175,0.08117572156196945,0.015089134125636682
SP0252755,0.05084109730848862,0.008242753623188404,0.04182194616977225,0.018762939958592132,0.06706780538302277,0.013819875776397502,0.0556159420289855,0.008902691511387163,0.04662267080745343,0.019914596273291906,0.07309782608695653,0.015540890269151144
SP0016966,0.04775219298245614,0.009621710526315788,0.04676535087719297,0.018558114035087732,0.0817023026315789,0.014912280701754387,0.04506578947368421,0.009882127192982459,0.04091282894736844,0.013473135964912284,0.06584429824561405,0.01355537280701755
SP0096692,0.05225214607028504,0.007562810615435992,0.05269412850884949,0.02076335278056065,0.06658219891174096,0.02002671538295323,0.056986269078908594,0.007926218398255644,0.05607283870587543,0.022383955055296903,0.07076629933015104,0.02139195002651895
SP0132361,0.04805121446055357,0.0054603652796083625,0.04358877800790811,0.018226322726416853,0.06629636603276216,0.012860101675767274,0.05442477876106195,0.00586518546413105,0.0519581999623423,0.022218038034268514,0.08131237055168516,0.01509131990209001
SP0218523,0.0625891771917772,0.007035089573534849,0.05299106906938645,0.018278021455371787,0.07609787031654602,0.017373038101780897,0.055686201976430795,0.00692279236907467,0.05160386830840778,0.017782592612165065,0.07145405062622205,0.01712862653913227
SP0321008,0.03479666240697587,0.007502067202886565,0.039945876869878987,0.01513192512967004,0.07303615725776141,0.014763587160790792,0.04394497481771029,0.007862888070360069,0.05404795910696837,0.031113282718183845,0.10450274374201307,0.018213936706006163
SP0318695,0.05393317548013681,0.006051039200210471,0.03987254815984098,0.01581455172615394,0.06634219065158291,0.018840071326259172,0.05787950539331754,0.0059633429799175654,0.041904177263293284,0.01843082229822563,0.0714578035020024,0.02068169195241018
SP0295244,0.053421002477606255,0.009872307985515527,0.045511720983419095,0.018010291595197257,0.0643605870020964,0.012883552506194022,0.0497808271393177,0.009281494187154564,0.04438726891557079,0.01583762149799886,0.05833809796073947,0.012788259958071284
SP0383215,0.057743695373823976,0.007125758503590713,0.04807103490508266,0.017452541334966307,0.06921171296554028,0.015330123030674164,0.05687385180649113,0.007063129766742747,0.05063185436731059,0.020410009463898014,0.06794522073150366,0.014634248176807876
SP0345313,0.049767430934034955,0.00458090584476602,0.04295480172899831,0.022928021048675067,0.08263836684833673,0.01007799285848526,0.042655280962225144,0.0044517008081187736,0.031631742153730505,0.00934387333208043,0.05137074797970308,0.008451183987972182
SP0231131,0.05083088954056694,0.009268956849602012,0.049416980868593766,0.01797933249546152,0.08319368803239781,0.012800819252432162,0.05176767676767677,0.00935623516268678,0.049702090024670666,0.016897081413210446,0.08848857235954008,0.013737606479541961
SP0253528,0.04484359726295209,0.009530791788856302,0.04510155316606926,0.01752742478548932,0.061990876507005604,0.010671228413163902,0.04282067991745411,0.010440425763006406,0.04764038231780169,0.01808406647116322,0.06769305962854351,0.01143151949603563
SP0052669,0.04765267289052745,0.007641077481120293,0.04708033537491824,0.014613189034905175,0.07927989534399711,0.01190016055182256,0.04617351489564131,0.007195100196230004,0.05290777189748468,0.020968365344591768,0.07855889873342452,0.011647440090384731
SP0276506,0.0629198966408269,0.009043927648578812,0.04389241249706366,0.014611228564716933,0.06819356354240076,0.020671834625323,0.06452901104063895,0.009243598778482498,0.04433873619920132,0.019814423302795398,0.0726215644820296,0.02170542635658914
SP0061238,0.05250917992656059,0.005187835420393562,0.04287731851991338,0.020450051784201128,0.0688824027869315,0.017117032294510875,0.04772620280576217,0.004745315883626779,0.04184163449769324,0.015789473684210523,0.06731004613501554,0.017211185387439976
SP0265963,0.03326315789473684,0.008807017543859649,0.050175438596491234,0.02347368421052632,0.0689122807017544,0.01792982456140351,0.03014035087719298,0.0077192982456140355,0.04663157894736841,0.023298245614035096,0.064,0.018
SP0239980,0.05753717732884398,0.004349046015712678,0.04619107744107744,0.018167789001122328,0.08280723905723905,0.012871773288439968,0.054608585858585856,0.0050154320987654336,0.0411405723905724,0.017396184062850713,0.07705527497194165,0.010907687991021323
SP0097409,0.05028100239543026,0.009566365702352432,0.04924451814999077,0.01524783489957618,0.06713346846016832,0.01178520975370062,0.05527148209569437,0.009950248756218905,0.05292211780603156,0.019324672931638122,0.07373625698667159,0.013028990848228
SP0343386,0.05539109841888974,0.008189965405957605,0.060986510645213696,0.02031529335283602,0.07423788628079214,0.01011701608971233,0.047990527268928045,0.0071625919992570385,0.05785795546887699,0.021644493975064422,0.06903136681293677,0.009600427201597365
SP0187133,0.053419452887538015,0.006439969604863222,0.04220174772036475,0.018569528875379954,0.06023936170212759,0.013506838905775084,0.050987841945288756,0.006231003039513679,0.043142097264437684,0.017135258358662604,0.06146466565349543,0.013820288753799391
SP0306944,0.06143344709897612,0.009137333808771839,0.05370969385156132,0.024011767103051317,0.08299373439967395,0.017058478936376145,0.043267026641536345,0.008589730528246142,0.04429219092252052,0.016084254495440868,0.059319443736946656,0.013212521012684029
SP0078189,0.05470591064300484,0.0054826143413648845,0.04102342134372146,0.017890636271822243,0.06672117218935857,0.013145449590407025,0.060236618092627335,0.005250164318119879,0.04347616986485836,0.01678449478189776,0.06883726895269242,0.013562256528639448
SP0171795,0.04656553504885422,0.009638801678354514,0.04964643056248349,0.016255391567148843,0.07840145535635688,0.017429066048531432,0.05013057128605381,0.01002024588480385,0.051905753939144976,0.019482996390950972,0.08850972682726446,0.018632082391948596
SP0146667,0.051027131782945725,0.00690891472868217,0.051860465116279064,0.023052325581395347,0.0761143410852713,0.012180232558139534,0.044970930232558146,0.006850775193798451,0.04991279069767443,0.020755813953488376,0.07065891472868219,0.011453488372093016
SP0350320,0.03739876610196741,0.003999115773396835,0.028933301179638674,0.012087779586423101,0.037042061051827745,0.014197865798516911,0.07202427603946865,0.006581459375816402,0.04895902413536705,0.02759188923052188,0.09166314985631319,0.023607845501497145
SP0113251,0.05421006944444446,0.006510416666666668,0.03812934027777777,0.014431423611111127,0.06226128472222227,0.01668836805555555,0.054123263888888884,0.006250000000000002,0.04286024305555555,0.01922743055555555,0.06983506944444445,0.018402777777777768
SP0069860,0.04796561745726811,0.007413427909955171,0.05127826215457365,0.02666124821437368,0.08292694941135899,0.013706221368405509,0.04741145756366681,0.007438057238559678,0.05152455544061868,0.020540860056154884,0.07800108369045859,0.012610216245505151
SP0074211,0.05513276896564738,0.008169914086969645,0.05272393363438535,0.01945307488144505,0.06437816827884629,0.014000176102844063,0.056510144781695366,0.007534685970892715,0.0512396382344432,0.020339878489037608,0.06215172517893307,0.013239160241009327
SP0020708,0.05537647739482602,0.005207041904289611,0.04377427886602198,0.019123481279444587,0.061926605504587146,0.01543515993057276,0.05508719728903215,0.005558310604182164,0.04264815273989586,0.01751177783287875,0.06194726836928671,0.014071410860401692
SP0299513,0.06630508220103597,0.009008332707754679,0.0551760378349974,0.024791682306133156,0.07672096689437732,0.011823436678928007,0.05960513474964342,0.008464079273327827,0.049489527813227234,0.018992568125516095,0.06084378049695971,0.010096839576608369
SP0027407,0.061952440550688374,0.009751773049645394,0.0503493950771798,0.022632457238214457,0.06933145598664991,0.012646015853149775,0.063855861493533575,0.010142886942010845,0.0481852315394243,0.016896120150187714,0.05997079682937006,0.013297872340425529
SP0351644,0.05234563984613554,0.007812190189158107,0.05286116508704443,0.026946107784431135,0.08252369433318799,0.012907958916603875,0.05119562200103105,0.00693976285838918,0.04703176428599754,0.019014950231986356,0.07062695800452076,0.011956220010310506
SP0115413,0.042152948402948406,0.011179361179361181,0.050829238329238316,0.02186732186732186,0.07559889434889437,0.014081695331695327,0.04093980343980344,0.011271498771498772,0.047205159705159705,0.020715601965601974,0.07057739557739559,0.013559582309582313
SP0127096,0.06019454187474736,0.009446755244937606,0.055819957492861144,0.023652745361375897,0.08149374779966882,0.016846387545147536,0.048335571694939565,0.0088013247623642335,0.04634060474880367,0.016220515562046067,0.061335454343942726,0.0133128186405539
SP0188547,0.056644742389746185,0.005565393372122438,0.03596424656379122,0.013523484273547515,0.05623366219748714,0.008316468504932959,0.07206551985833544,0.006029176153132642,0.04902394805632852,0.023652921831520367,0.0768087528459398,0.011025381566742556
SP0275270,0.05212605042016809,0.0041792717086834765,0.04291596638655464,0.021327731092436967,0.06465826330532212,0.014882352941176482,0.05511764705882353,0.004366946778711483,0.046616246498599426,0.019739495798319337,0.07056302521008402,0.015134453781512607
SP0171632,0.052097292950951474,0.00596354864647548,0.03789198606271777,0.01454033771106945,0.06358885017421598,0.008777807558295362,0.06667113374430449,0.005963548646475475,0.04653578129187886,0.01854395604395602,0.0810942106673814,0.011625569552398813
SP0075067,0.04897934237868232,0.008440288473291768,0.04844762254003177,0.01930081897078598,0.06851851851851846,0.01175895367314509,0.05242635374648576,0.008562522918958565,0.05047060261581715,0.02261948417063927,0.08001466813348,0.012382349346045717
SP0301295,0.045024382180345476,0.009608232085296306,0.04750392594429291,0.01688156045954211,0.08469708240350438,0.014019753698652777,0.043350690139680965,0.009184643358955287,0.045458302339036284,0.013740805025208691,0.07787833705264897,0.01369947929580957
SP0299484,0.04247668721352932,0.00754702070491544,0.03761656393235343,0.01062905010273432,0.06598703967125022,0.013197407934250036,0.048443180022127386,0.007981665876402717,0.047336810494705214,0.019084874348032244,0.07914493440809231,0.013790105895369047
SP0078227,0.05537326827079476,0.005826182062931182,0.04281647877054238,0.018453082057322354,0.08339643277805824,0.018179651130181173,0.053753715856189356,0.005777104717034046,0.042101351730326995,0.01916119804812384,0.08061304616074935,0.01638482248022883
SP0327994,0.046510005580802045,0.007225145499481784,0.04894164075580004,0.01775890935182971,0.07175316909830184,0.015476759945786482,0.04448696484094714,0.007643705652555212,0.046689388503547806,0.01838674958143983,0.07136450609901937,0.016214223072630155
SP0262048,0.05806878306878306,0.007291666666666664,0.044427910052910045,0.02333002645502648,0.0757936507936508,0.022081679894179893,0.05615079365079365,0.007217261904761905,0.04256779100529101,0.017212301587301575,0.061813822751322765,0.019122023809523808
SP0067859,0.053569254847404574,0.01112077210677333,0.05425615163898791,0.018563603164942183,0.08303625771672023,0.020572124163116247,0.05143031040779063,0.010781671159029648,0.04966524650030433,0.017189809581775475,0.07611512042431094,0.01880706025562994
SP0106920,0.04666276554243359,0.008697733801468242,0.046379047416391796,0.018308685321133444,0.06627478100507148,0.008174628506578713,0.04772670851509026,0.008564740929886157,0.05114019221903039,0.023078696315210846,0.07242791786360253,0.008733198567223467
SP0172223,0.05762188888269296,0.009219502221230878,0.047640290711723265,0.022249484191155966,0.07189724716072787,0.018968754066060717,0.05678544210858938,0.009126563690774919,0.04543764753991711,0.021357274298778775,0.07072622167698284,0.01736091748917266
SP0154263,0.050499027054171114,0.008740819785324212,0.049510388550624576,0.0214361935848346,0.08044065030443792,0.015316050467641694,0.044912434875400156,0.008113112798945454,0.0456499905843952,0.01575544535810685,0.06589354089511017,0.013417236833845957
SP0129930,0.061665765278528954,0.00694429421308816,0.05220118983234181,0.023071930773391015,0.08247701460248788,0.020097349918875074,0.0565494862087615,0.007398593834505141,0.04684694429421309,0.018777717685235274,0.07422390481341265,0.01939426717144402
SP0042253,0.03932178932178931,0.005784445439617852,0.04632532218739113,0.01669403393541325,0.062434691745036595,0.013484599691496239,0.04576553714484749,0.006568144499178982,0.05271931134000101,0.02089864158829676,0.07654127481713685,0.0161218092252575
SP0349571,0.038760440289839056,0.007481055368106646,0.045494772940981275,0.015141877316223228,0.058908125449416406,0.012307096631450852,0.05103988052436529,0.007411914375795122,0.05737319542010066,0.025208805796780826,0.08370208529232812,0.015695005254715406
SP0053378,0.04461661768634785,0.0077032683230919925,0.04184477691691158,0.013792412503339568,0.06950752515807286,0.01654198949149524,0.051039718585804604,0.00774779588565322,0.046742808798646354,0.018623653041232514,0.08353370736485885,0.017543859649122816
SP0358659,0.06218704571151673,0.008082008445439232,0.04777672658467363,0.020455961418649193,0.0712728153771604,0.01054526155479152,0.049034312481251584,0.007920483651383342,0.041021528947550595,0.015806354846897568,0.059504580381660004,0.009253063202344423
SP0108194,0.039888968849593906,0.008815667729001752,0.05363935437442174,0.023414207874987138,0.07959802611288165,0.017939755320242615,0.03261540043178781,0.00794181145265755,0.049655597820499636,0.019276241389945523,0.06322607175902129,0.01521537987046365
SP0075922,0.051058616863905316,0.007997411242603548,0.04152413091715976,0.01624907544378698,0.07212694156804732,0.018826275887573966,0.052630362426035505,0.007696930473372778,0.041882396449704144,0.013590976331360954,0.07117927144970414,0.01875693417159763
SP0219177,0.05797228172955012,0.007264751745143472,0.040608286334688645,0.018537139859222673,0.0606901878488465,0.01177516431309113,0.06492370917675863,0.007752954720995643,0.04441189757938764,0.018216528949707798,0.06869817397513808,0.013349072414345884
SP0365268,0.04872620189015204,0.003658174679267677,0.040428251837647804,0.01539172716066293,0.0677932246724193,0.016179290508149567,0.050974752317034196,0.0036695886408254566,0.04382390540108661,0.017976989453499514,0.07205063233347027,0.016447518604757346
SP0094252,0.05022624434389141,0.005219404398610966,0.04653267389245502,0.014974218667789129,0.06946227507103021,0.013827212459223408,0.051489003472587606,0.00539829527517626,0.048963485215195196,0.018972955908660414,0.07523939808481532,0.016173839840050514
SP0168346,0.05243664717348928,0.008827624617098302,0.044054580896686166,0.01824004455583404,0.07813979392926756,0.01470342522974102,0.0531328320802005,0.009022556390977442,0.04191033138401559,0.016624895572263994,0.07354497354497355,0.013728766360345302
SP0118024,0.050817249174056695,0.009237523908885409,0.05540340810293862,0.02339810467744743,0.07415014780038254,0.016573204660059116,0.052784298382889935,0.009204920883324638,0.05559902625630327,0.022517822987306542,0.07322639540949398,0.016540601634498348
SP0287087,0.059206132361870084,0.011718275652701886,0.04801153612629023,0.016909532483302955,0.08210382513661207,0.014200060716454159,0.06065573770491803,0.012446873102610802,0.051555859137826336,0.017554644808743178,0.07397540983606558,0.01411657559198542
SP0374633,0.048421255294570656,0.005426934924913359,0.0470013477088949,0.01861522911051209,0.08373844820947247,0.011636022333461676,0.04313871775125144,0.005824027724297267,0.045725837504813245,0.01818203696572971,0.08168078552175587,0.010974201001155173
SP0365421,0.03428416821273964,0.007382498453927024,0.04044913419913419,0.012774427952999389,0.06615259740259741,0.009566326530612242,0.034767316017316016,0.00792362399505257,0.041666666666666664,0.015364100185528749,0.06704158936301793,0.010223407544836107
SP0015736,0.06305041089169629,0.004967496627008461,0.031215503495645766,0.014362811235128194,0.06061572427327367,0.012982951060959147,0.07583098246044401,0.005458113577824111,0.036808536734944206,0.01658898564945417,0.07432846804857109,0.015301116153563112
SP0080678,0.05665743155149934,0.006527053455019558,0.0481991525423729,0.019597457627118613,0.07998696219035198,0.015506844850065196,0.05119784876140808,0.0066411342894393734,0.03976531942633638,0.012442959582790063,0.06360006518904823,0.013119295958279015
SP0042849,0.04384986993682646,0.0070698625046451144,0.04004087699739872,0.01905425492382013,0.06904496469713858,0.017456335934596806,0.04443515421776291,0.006623931623931623,0.04034745447788927,0.015830546265328878,0.06460423634336679,0.017753623188405808
SP0069632,0.04396054273237678,0.007096069868995629,0.05456565814098566,0.021853555832813502,0.09180053025577047,0.008792108546475365,0.045529865876481605,0.006969354335620712,0.05626169681846539,0.028218574547723006,0.10125545851528385,0.007885605115408605
SP0033394,0.05005381165919282,0.007363228699551569,0.03665470852017938,0.01559641255605382,0.0644394618834081,0.012188340807174892,0.04895067264573991,0.007327354260089685,0.037596412556053824,0.017228699551569495,0.06839461883408073,0.012367713004484292
SP0074460,0.04318663838812302,0.008072640509013787,0.03928950159066808,0.012977200424178142,0.07334305408271471,0.015760869565217384,0.04895281018027572,0.008125662778366915,0.04506892895015908,0.01880965005302226,0.08995227995758218,0.016291092258748672
SP0126625,0.0508107088989442,0.006504524886877829,0.04123303167420814,0.012990196078431382,0.07107843137254903,0.011180241327300154,0.05450603318250377,0.007126696832579185,0.044494720965309195,0.01781674208144796,0.08148567119155356,0.013046757164404222
SP0134555,0.05180135239995565,0.005958319476776411,0.035029375900676195,0.012105088127702019,0.05459483427557915,0.014826515907327354,0.06540849129808225,0.006246535860769316,0.049052211506484866,0.026593504046114623,0.07990799246203302,0.017924842035251094
SP0015182,0.0523661054527818,0.0077877087230652,0.04418346844037969,0.01661470241806968,0.06670823806554425,0.006997852144391316,0.05656481673941661,0.007891637220259127,0.04953232176262732,0.02198434143975611,0.07951222891983649,0.007614494561075325
SP0136830,0.06252456954163063,0.006977749823099304,0.042652724270776,0.016530387609088763,0.07575281075556253,0.015429672144036477,0.057984118248289966,0.006761537856749744,0.03940954477553266,0.01662866577561129,0.06834263699976413,0.013994810912807607
SP0342750,0.0643977564407263,0.009430554235193468,0.05469626390341287,0.021522958456127,0.07932312957505468,0.021242513546915087,0.05680673067782108,0.008950470577051051,0.04833159045536648,0.017634756155528095,0.06789618785055615,0.0193316855214374
SP0133147,0.04106570512820512,0.007939018218623485,0.03880946356275305,0.01463394062078272,0.061751433873144364,0.013379301619433204,0.049479166666666664,0.007823043184885293,0.04984817813765181,0.02159244264507424,0.08304866734143049,0.016331393387314434
SP0292485,0.05376185024633077,0.010380622837370243,0.05558199662983498,0.022169768847840925,0.07449736947042103,0.012818204036480102,0.04976781878288162,0.0104192125133456,0.05377471347165587,0.02257496044558212,0.07055479090827237,0.012818204036480103
SP0164897,0.03919598676836436,0.007900708056535167,0.043371880040460366,0.020667596161732117,0.07256896033243126,0.012131277508953216,0.043160009841712456,0.007285601027912191,0.04561360343366412,0.014796741299652822,0.08042866125372485,0.013689548648131454
SP0241578,0.04340417000801923,0.006716118684843624,0.03934442662389735,0.01420074846297783,0.07518043303929424,0.015186447473937447,0.04696271050521251,0.006532344292969795,0.042117749264902436,0.016005078855920868,0.07648356054530875,0.014468056669339747
SP0018286,0.0595,0.005789473684210527,0.04768421052631578,0.020657894736842094,0.05761842105263154,0.02019736842105263,0.061000000000000006,0.006289473684210529,0.04773684210526315,0.02313157894736846,0.06719736842105264,0.02117105263157895
SP0017819,0.04588893421129306,0.0079249460987122,0.04064448458714526,0.015296311403764364,0.06852747508886428,0.008973836023541753,0.04728745411106579,0.006876056173882642,0.0429753510867665,0.016782238797272885,0.07082920575724025,0.0093526018297302
SP0294462,0.049000587889476775,0.0070105820105820105,0.04607583774250441,0.01640211640211641,0.08239271017048796,0.010684891240446793,0.043665490887713106,0.006349206349206349,0.04369488536155202,0.015652557319224,0.07361845972957085,0.010537918871252206
SP0093662,0.05730184351372018,0.006201682100076459,0.046767479398521786,0.018859909948177735,0.07760598080027195,0.01696967122589415,0.05420100246368193,0.0069237957692634446,0.044473706566986654,0.01902981904680995,0.07138306006286636,0.015971455271429798
SP0173962,0.052859538002980634,0.011028315946348738,0.04768070044709388,0.018945603576751124,0.07873509687034273,0.019150521609537997,0.04826751117734723,0.010488077496274218,0.04809053651266765,0.021674739195230996,0.07907973174366618,0.01848919523099851
SP0331532,0.04702754295064085,0.008549222797927466,0.05497682028906463,0.018857376602127086,0.07686119443686935,0.013444232342514316,0.04183256067630215,0.00856285792200709,0.051322607035724034,0.0169620943550586,0.0718161985274066,0.012762476138532859
SP0095524,0.056200607902735567,0.008814589665653492,0.04806990881458966,0.016063829787234064,0.07598784194528872,0.018601823708206677,0.04934650455927052,0.008480243161094225,0.04281155015197569,0.015167173252279632,0.06633738601823708,0.01706686930091186
SP0083611,0.04590201465201464,0.007885632885632885,0.04904354904354904,0.021418396418396414,0.06936813186813187,0.011701261701261702,0.04828042328042328,0.009081196581196582,0.05484330484330484,0.024699837199837205,0.08217592592592592,0.01336741961741962
SP0301059,0.04774421574742346,0.00738810181472571,0.043496985357450474,0.016157296028988112,0.06685675250230184,0.009912679319255107,0.04885057471264368,0.007469779322225193,0.049778728206955954,0.019016008791469894,0.07532893759838427,0.010528973239478451
SP0368229,0.06125917584250918,0.009540790790790791,0.033679512846179496,0.016036870203536866,0.06069611277944612,0.01921713380046713,0.06269811478144811,0.009384384384384388,0.03439898231564896,0.015682349015682377,0.06202035368702036,0.018852185518852184
SP0198268,0.05087961365988273,0.0055355705579920806,0.04298690845776047,0.013370784671233104,0.07607713661525325,0.016491729496213803,0.05271932850408187,0.005404162354835,0.045590433482810166,0.01783045056587658,0.08199871877001921,0.014471328372673663
